Date,Site,Transect,Distance,Spp.,Height (m),Seedling?,Species Counts,morphology
8/25/2011,NBLAS,2,45,GUMA,6.1,,81,tree
8/25/2011,NBLAS,2,41.1,GUMA,2.1,,81,tree
8/25/2011,NBLAS,2,40.9,GUMA,2.2,,81,tree
8/25/2011,NBLAS,2,40.8,GUMA,1,,81,tree
8/25/2011,NBLAS,2,39.1,GUMA,3.8,,81,tree
8/25/2011,NBLAS,2,24.7,GUMA,0.2,,81,tree
8/25/2011,NBLAS,2,21.9,GUMA,1.8,,81,tree
8/25/2011,NBLAS,2,16.6,GUMA,2.2,,81,tree
8/25/2011,NBLAS,2,9.7,GUMA,5.5,,81,tree
8/25/2011,NBLAS,2,4.8,GUMA,0.2,,81,tree
8/25/2011,NBLAS,2,4.7,GUMA,0.2,,81,tree
8/25/2011,NBLAS,2,4.7,GUMA,0.2,,81,tree
8/25/2011,NBLAS,2,4.2,GUMA,0.2,,81,tree
8/25/2011,NBLAS,2,4.1,GUMA,4.3,,81,tree
11/3/2011,NW FIELD,1,36.8,GUMA,,1,30,tree
11/3/2011,NW FIELD,1,6.7,GUMA,,1,30,tree
11/3/2011,NW FIELD,1,39.5,GUMA,0.4,,30,tree
11/3/2011,NW FIELD,1,36.6,GUMA,3,,30,tree
11/3/2011,NW FIELD,1,30.2,GUMA,3.5,,30,tree
11/3/2011,NW FIELD,1,27.2,GUMA,2.8,,30,tree
11/3/2011,NW FIELD,1,26.9,GUMA,3.2,,30,tree
11/3/2011,NW FIELD,1,24.4,GUMA,4,,30,tree
11/3/2011,NW FIELD,1,21.4,GUMA,2.8,,30,tree
11/3/2011,NW FIELD,1,11.7,GUMA,3.1,,30,tree
11/3/2011,NW FIELD,1,8.2,GUMA,6.1,,30,tree
11/3/2011,NW FIELD,1,7.5,GUMA,0.5,,30,tree
11/3/2011,NW FIELD,1,7.1,GUMA,0.2,,30,tree
11/3/2011,NW FIELD,1,6.7,GUMA,0.3,,30,tree
11/3/2011,NW FIELD,1,6.3,GUMA,0.4,,30,tree
11/3/2011,NW FIELD,1,5.7,GUMA,0.9,,30,tree
11/3/2011,NW FIELD,1,4.6,GUMA,0.5,,30,tree
11/3/2011,NW FIELD,1,3.7,GUMA,0.5,,30,tree
11/3/2011,NW FIELD,2,0.5,GUMA,2,,30,tree
11/3/2011,NW FIELD,2,2.1,GUMA,2.5,,30,tree
11/3/2011,NW FIELD,2,7.8,GUMA,4.1,,30,tree
11/3/2011,NW FIELD,2,13.7,GUMA,1.5,,30,tree
11/3/2011,NW FIELD,2,14.4,GUMA,2.5,,30,tree
11/3/2011,NW FIELD,2,21.8,GUMA,0.7,,30,tree
11/3/2011,NW FIELD,2,33.1,GUMA,4.5,,30,tree
11/3/2011,NW FIELD,2,33.3,GUMA,0.7,,30,tree
11/3/2011,NW FIELD,2,33.7,GUMA,0.4,,30,tree
11/3/2011,NW FIELD,2,37.3,GUMA,1.8,,30,tree
11/3/2011,NW FIELD,2,38.7,GUMA,1.4,,30,tree
11/3/2011,NW FIELD,2,48.2,GUMA,4,,30,tree
11-Jul,RACETRACK,1,9.5,GUMA,,1,31,tree
11-Jul,RACETRACK,2,27.9,GUMA,,1,31,tree
11-Jul,RACETRACK,1,28.3,GUMA,,2,31,tree
11-Jul,RACETRACK,1,24.3,GUMA,4,,31,tree
11-Jul,RACETRACK,1,45.8,GUMA,7,,31,tree
11-Jul,RACETRACK,1,29.1,GUMA,5.3,,31,tree
11-Jul,RACETRACK,1,40.3,GUMA,5,,31,tree
11-Jul,RACETRACK,1,36.4,GUMA,0.5,,31,tree
11-Jul,RACETRACK,1,35,GUMA,0.4,,31,tree
11-Jul,RACETRACK,1,34.6,GUMA,6,,31,tree
11-Jul,RACETRACK,1,24.6,GUMA,7,,31,tree
11-Jul,RACETRACK,1,23.8,GUMA,0.5,,31,tree
11-Jul,RACETRACK,1,23.4,GUMA,2.3,,31,tree
11-Jul,RACETRACK,1,22.3,GUMA,0.7,,31,tree
11-Jul,RACETRACK,1,22.1,GUMA,1.2,,31,tree
11-Jul,RACETRACK,1,21.9,GUMA,0.5,,31,tree
11-Jul,RACETRACK,1,21.7,GUMA,2.7,,31,tree
11-Jul,RACETRACK,1,21.2,GUMA,1,,31,tree
11-Jul,RACETRACK,1,20.5,GUMA,1.8,,31,tree
11-Jul,RACETRACK,1,19.9,GUMA,1.7,,31,tree
11-Jul,RACETRACK,1,17.7,GUMA,0.5,,31,tree
11-Jul,RACETRACK,1,17.3,GUMA,0.5,,31,tree
11-Jul,RACETRACK,1,10.3,GUMA,2,,31,tree
11-Jul,RACETRACK,1,10.3,GUMA,0.4,,31,tree
11-Jul,RACETRACK,1,9.6,GUMA,6.7,,31,tree
11-Jul,RACETRACK,1,6.2,GUMA,0.2,,31,tree
11-Jul,RACETRACK,1,2,GUMA,6,,31,tree
11-Jul,RACETRACK,1,1.8,GUMA,0.3,,31,tree
11-Jul,RACETRACK,2,18.6,GUMA,,,31,tree
11-Jul,RACETRACK,2,35.5,GUMA,4,,31,tree
11-Jul,RACETRACK,2,26.1,GUMA,4.9,,31,tree
11-Jul,RITD GATE,1,7,GUMA,,1,9,tree
11-Jul,RITD GATE,1,35.9,GUMA,2.5,,9,tree
11-Jul,RITD GATE,1,10.5,GUMA,4.6,,9,tree
11-Jul,RITD GATE,1,7.4,GUMA,0.2,,9,tree
11-Jul,RITD GATE,1,7.3,GUMA,6,,9,tree
7/19/2011,RITD GATE,2,43.6,GUMA,3.1,,9,tree
7/19/2011,RITD GATE,2,12.2,GUMA,3.9,,9,tree
7/19/2011,RITD GATE,2,11,GUMA,2.7,,9,tree
7/19/2011,RITD GATE,2,6.8,GUMA,4.3,,9,tree
11-Jul,RITD GRID,1,29.2,GUMA,,1,70,tree
11-Jul,RITD GRID,1,27.3,GUMA,,1,70,tree
11-Jul,RITD GRID,1,8.2,GUMA,,1,70,tree
11-Jul,RITD GRID,1,27.9,GUMA,,2,70,tree
11-Jul,RITD GRID,1,27.5,GUMA,,2,70,tree
11-Jul,RITD GRID,1,42.2,GUMA,0.3,,70,tree
11-Jul,RITD GRID,1,37.5,GUMA,1.2,,70,tree
11-Jul,RITD GRID,1,36.7,GUMA,2.8,,70,tree
11-Jul,RITD GRID,1,35.5,GUMA,0.3,,70,tree
11-Jul,RITD GRID,1,33.8,GUMA,2.1,,70,tree
11-Jul,RITD GRID,1,31.4,GUMA,2.6,,70,tree
11-Jul,RITD GRID,1,30.1,GUMA,1.9,,70,tree
11-Jul,RITD GRID,1,29,GUMA,0.2,,70,tree
11-Jul,RITD GRID,1,27.9,GUMA,0.2,,70,tree
11-Jul,RITD GRID,1,27.7,GUMA,1.8,,70,tree
11-Jul,RITD GRID,1,27.1,GUMA,0.2,,70,tree
11-Jul,RITD GRID,1,26.7,GUMA,0.3,,70,tree
11-Jul,RITD GRID,1,24.6,GUMA,0.5,,70,tree
11-Jul,RITD GRID,1,20.6,GUMA,1.5,,70,tree
11-Jul,RITD GRID,1,19.5,GUMA,1.8,,70,tree
11-Jul,RITD GRID,1,18,GUMA,1.4,,70,tree
11-Jul,RITD GRID,1,17.8,GUMA,1.9,,70,tree
11-Jul,RITD GRID,1,17.5,GUMA,1.1,,70,tree
11-Jul,RITD GRID,1,16.3,GUMA,1.6,,70,tree
11-Jul,RITD GRID,1,16,GUMA,0.5,,70,tree
11-Jul,RITD GRID,1,14.5,GUMA,0.5,,70,tree
11-Jul,RITD GRID,1,10.8,GUMA,1.1,,70,tree
11-Jul,RITD GRID,1,9.4,GUMA,0.3,,70,tree
11-Jul,RITD GRID,1,8.6,GUMA,0.2,,70,tree
11-Jul,RITD GRID,1,7.9,GUMA,0.2,,70,tree
11-Jul,RITD GRID,1,7.2,GUMA,0.2,,70,tree
11-Jul,RITD GRID,1,3.1,GUMA,0.5,,70,tree
11-Jul,RITD GRID,1,2.7,GUMA,0.5,,70,tree
11-Jul,RITD GRID,1,2.4,GUMA,0.4,,70,tree
11-Jul,RITD GRID,2,48.2,GUMA,1.7,,70,tree
11-Jul,RITD GRID,2,47.8,GUMA,0.6,,70,tree
11-Jul,RITD GRID,2,47.4,GUMA,0.9,,70,tree
11-Jul,RITD GRID,2,36.2,GUMA,1.5,,70,tree
11-Jul,RITD GRID,2,35.6,GUMA,2.2,,70,tree
11-Jul,RITD GRID,2,34.8,GUMA,0.8,,70,tree
11-Jul,RITD GRID,2,34.5,GUMA,1.8,,70,tree
11-Jul,RITD GRID,2,33.3,GUMA,2.4,,70,tree
11-Jul,RITD GRID,2,32.2,GUMA,0.6,,70,tree
11-Jul,RITD GRID,2,32.1,GUMA,2.6,,70,tree
11-Jul,RITD GRID,2,31.3,GUMA,2.2,,70,tree
11-Jul,RITD GRID,2,31.1,GUMA,1.1,,70,tree
11-Jul,RITD GRID,2,31,GUMA,3.2,,70,tree
11-Jul,RITD GRID,2,30,GUMA,3.1,,70,tree
11-Jul,RITD GRID,2,29.1,GUMA,0.8,,70,tree
11-Jul,RITD GRID,2,28.1,GUMA,3.1,,70,tree
11-Jul,RITD GRID,2,27.8,GUMA,1.3,,70,tree
11-Jul,RITD GRID,2,26.8,GUMA,0.5,,70,tree
11-Jul,RITD GRID,2,26.3,GUMA,1.6,,70,tree
11-Jul,RITD GRID,2,19.9,GUMA,1.4,,70,tree
11-Jul,RITD GRID,2,19.5,GUMA,0.5,,70,tree
11-Jul,RITD GRID,2,19.3,GUMA,0.3,,70,tree
11-Jul,RITD GRID,2,17.5,GUMA,0.5,,70,tree
11-Jul,RITD GRID,2,17.1,GUMA,1.1,,70,tree
11-Jul,RITD GRID,2,13.7,GUMA,1,,70,tree
11-Jul,RITD GRID,2,13.5,GUMA,2.1,,70,tree
11-Jul,RITD GRID,2,12.5,GUMA,3.9,,70,tree
11-Jul,RITD GRID,2,11.6,GUMA,0.4,,70,tree
11-Jul,RITD GRID,2,11.2,GUMA,0.4,,70,tree
11-Jul,RITD GRID,2,10.5,GUMA,1.6,,70,tree
11-Jul,RITD GRID,2,10.2,GUMA,0.6,,70,tree
11-Jul,RITD GRID,2,8.3,GUMA,0.5,,70,tree
11-Jul,RITD GRID,2,7.9,GUMA,1.3,,70,tree
11-Jul,RITD GRID,2,5.8,GUMA,0.5,,70,tree
11-Jul,RITD GRID,2,5.5,GUMA,0.7,,70,tree
11-Jul,RITD GRID,2,1.3,GUMA,0.4,,70,tree
9/8/2011,SBLAS,1,46.7,GUMA,,1,59,tree
9/8/2011,SBLAS,1,46.3,GUMA,,1,59,tree
9/8/2011,SBLAS,1,18.6,GUMA,,1,59,tree
9/8/2011,SBLAS,1,7.4,GUMA,,1,59,tree
9/8/2011,SBLAS,1,5.7,GUMA,,1,59,tree
9/8/2011,SBLAS,1,5,GUMA,,1,59,tree
9/8/2011,SBLAS,2,23.9,GUMA,,1,59,tree
9/8/2011,SBLAS,2,15.1,GUMA,,1,59,tree
9/8/2011,SBLAS,2,4.9,GUMA,,1,59,tree
9/8/2011,SBLAS,1,46.2,GUMA,,2,59,tree
9/8/2011,SBLAS,1,42.9,GUMA,,2,59,tree
9/8/2011,SBLAS,1,28.9,GUMA,,2,59,tree
9/8/2011,SBLAS,2,14.5,GUMA,,2,59,tree
9/8/2011,SBLAS,2,14,GUMA,,2,59,tree
9/8/2011,SBLAS,1,45,GUMA,,4,59,tree
9/8/2011,SBLAS,1,44,GUMA,,4,59,tree
9/8/2011,SBLAS,1,43,GUMA,6.1,,59,tree
9/8/2011,SBLAS,1,45.6,GUMA,2.2,,59,tree
9/8/2011,SBLAS,1,40.5,GUMA,0.2,,59,tree
9/8/2011,SBLAS,1,39.3,GUMA,3.8,,59,tree
9/8/2011,SBLAS,1,29.3,GUMA,0.2,,59,tree
9/8/2011,SBLAS,1,27.9,GUMA,4.6,,59,tree
9/8/2011,SBLAS,1,20.9,GUMA,5,,59,tree
9/8/2011,SBLAS,1,20.6,GUMA,4.8,,59,tree
9/8/2011,SBLAS,1,19.9,GUMA,4.9,,59,tree
9/8/2011,SBLAS,1,16.5,GUMA,0.3,,59,tree
9/8/2011,SBLAS,1,14.3,GUMA,0.3,,59,tree
9/8/2011,SBLAS,1,8.1,GUMA,4.2,,59,tree
9/8/2011,SBLAS,1,5.2,GUMA,0.5,,59,tree
9/8/2011,SBLAS,1,5.2,GUMA,0.3,,59,tree
9/8/2011,SBLAS,1,2.7,GUMA,5.8,,59,tree
9/8/2011,SBLAS,1,2.7,GUMA,0.3,,59,tree
9/8/2011,SBLAS,2,34.8,GUMA,0.7,,59,tree
9/8/2011,SBLAS,2,37.6,GUMA,8,,59,tree
9/8/2011,SBLAS,2,35.1,GUMA,0.4,,59,tree
9/8/2011,SBLAS,2,33.8,GUMA,0.8,,59,tree
9/8/2011,SBLAS,2,33.5,GUMA,1.9,,59,tree
9/8/2011,SBLAS,2,25.4,GUMA,5.5,,59,tree
9/8/2011,SBLAS,2,22.8,GUMA,6,,59,tree
9/8/2011,SBLAS,2,22,GUMA,6.3,,59,tree
9/8/2011,SBLAS,2,21.1,GUMA,4,,59,tree
9/8/2011,SBLAS,2,16.1,GUMA,6.1,,59,tree
9/8/2011,SBLAS,2,14.8,GUMA,0.3,,59,tree
9/8/2011,SBLAS,2,14.6,GUMA,7.9,,59,tree
9/8/2011,SBLAS,2,13.9,GUMA,7,,59,tree
9/8/2011,SBLAS,2,11.8,GUMA,0.3,,59,tree
9/8/2011,SBLAS,2,9.6,GUMA,4.8,,59,tree
9/8/2011,SBLAS,2,5.1,GUMA,2,,59,tree
7/19/2011,SWITCHBACKS,1,10.1,GUMA,,1,14,tree
7/19/2011,SWITCHBACKS,1,10.2,GUMA,2.1,,14,tree
7/19/2011,SWITCHBACKS,1,43.8,GUMA,0.4,,14,tree
7/19/2011,SWITCHBACKS,1,43.4,GUMA,0.5,,14,tree
7/19/2011,SWITCHBACKS,1,31.2,GUMA,0.4,,14,tree
7/19/2011,SWITCHBACKS,1,24.4,GUMA,0.6,,14,tree
7/19/2011,SWITCHBACKS,1,14.6,GUMA,0.5,,14,tree
7/19/2011,SWITCHBACKS,1,4.3,GUMA,1.6,,14,tree
7/19/2011,SWITCHBACKS,2,3.7,GUMA,1,,14,tree
7/19/2011,SWITCHBACKS,2,29.1,GUMA,3.1,,14,tree
7/19/2011,SWITCHBACKS,2,41.2,GUMA,1.3,,14,tree
7/19/2011,SWITCHBACKS,2,21.3,GUMA,0.3,,14,tree
7/19/2011,SWITCHBACKS,2,18.8,GUMA,1.2,,14,tree
7/19/2011,SWITCHBACKS,2,17.6,GUMA,0.3,,14,tree
9/1/2011,TANGISON,2,6.7,GUMA,,1,11,tree
9/1/2011,TANGISON,1,8.9,GUMA,2.5,,11,tree
9/1/2011,TANGISON,1,38.5,GUMA,5.8,,11,tree
9/1/2011,TANGISON,1,14.5,GUMA,5.5,,11,tree
9/1/2011,TANGISON,1,5.8,GUMA,6.5,,11,tree
9/1/2011,TANGISON,1,29.4,GUMA,0.6,,11,tree
9/1/2011,TANGISON,1,15.6,GUMA,0.4,,11,tree
9/1/2011,TANGISON,1,12.6,GUMA,1.3,,11,tree
9/1/2011,TANGISON,1,6.8,GUMA,0.3,,11,tree
9/1/2011,TANGISON,2,24,GUMA,1.6,,11,tree
9/1/2011,TANGISON,2,0.9,GUMA,2.4,,11,tree
10/6/2011,TARTOP,1,25.6,GUMA,,1,118,tree
10/6/2011,TARTOP,1,21.7,GUMA,,1,,tree
10/6/2011,TARTOP,1,15.4,GUMA,,1,,tree
10/6/2011,TARTOP,1,14.2,GUMA,,1,,tree
10/6/2011,TARTOP,1,11.5,GUMA,,1,,tree
10/6/2011,TARTOP,1,7,GUMA,,1,,tree
10/6/2011,TARTOP,1,5.7,GUMA,,1,,tree
10/6/2011,TARTOP,1,2.8,GUMA,,1,,tree
10/6/2011,TARTOP,1,0.6,GUMA,,1,,tree
10/6/2011,TARTOP,1,0.5,GUMA,,1,,tree
10/6/2011,TARTOP,2,44.6,GUMA,,1,,tree
10/6/2011,TARTOP,2,44.4,GUMA,,1,,tree
10/6/2011,TARTOP,2,44,GUMA,,1,,tree
10/6/2011,TARTOP,2,28.3,GUMA,,1,,tree
10/6/2011,TARTOP,2,27.6,GUMA,,1,,tree
10/6/2011,TARTOP,2,17.1,GUMA,,1,,tree
10/6/2011,TARTOP,2,15.9,GUMA,,1,,tree
10/6/2011,TARTOP,1,22.3,GUMA,,1,,tree
10/6/2011,TARTOP,1,6.8,GUMA,,2,,tree
10/6/2011,TARTOP,2,20,GUMA,,2,,tree
10/6/2011,TARTOP,2,19,GUMA,,2,,tree
10/6/2011,TARTOP,2,0.4,GUMA,,2,,tree
10/6/2011,TARTOP,2,19,GUMA,,3,,tree
10/6/2011,TARTOP,2,18.5,GUMA,,3,,tree
10/6/2011,TARTOP,2,19.5,GUMA,,4,,tree
10/6/2011,TARTOP,1,3,GUMA,7.5,,,tree
10/6/2011,TARTOP,1,8.5,GUMA,5.1,,,tree
10/6/2011,TARTOP,1,33.2,GUMA,6.8,,,tree
10/6/2011,TARTOP,1,49.1,GUMA,1,,,tree
10/6/2011,TARTOP,1,44.8,GUMA,1.8,,,tree
10/6/2011,TARTOP,1,44.6,GUMA,4.2,,,tree
10/6/2011,TARTOP,1,43.5,GUMA,4.3,,,tree
10/6/2011,TARTOP,1,43.4,GUMA,5.2,,,tree
10/6/2011,TARTOP,1,41.8,GUMA,1.9,,,tree
10/6/2011,TARTOP,1,41.4,GUMA,2.4,,,tree
10/6/2011,TARTOP,1,40.2,GUMA,0.6,,,tree
10/6/2011,TARTOP,1,38.1,GUMA,3.1,,,tree
10/6/2011,TARTOP,1,37.5,GUMA,5.3,,,tree
10/6/2011,TARTOP,1,35.8,GUMA,6.5,,,tree
10/6/2011,TARTOP,1,34.9,GUMA,1.2,,,tree
10/6/2011,TARTOP,1,34.8,GUMA,5.1,,,tree
10/6/2011,TARTOP,1,34.5,GUMA,2.9,,,tree
10/6/2011,TARTOP,1,28.3,GUMA,4,,,tree
10/6/2011,TARTOP,1,27.7,GUMA,3.8,,,tree
10/6/2011,TARTOP,1,27.3,GUMA,5.7,,,tree
10/6/2011,TARTOP,1,20.6,GUMA,0.3,,,tree
10/6/2011,TARTOP,1,19,GUMA,0.8,,,tree
10/6/2011,TARTOP,1,17.2,GUMA,7.1,,,tree
10/6/2011,TARTOP,1,16.9,GUMA,0.2,,,tree
10/6/2011,TARTOP,1,16.8,GUMA,0.3,,,tree
10/6/2011,TARTOP,1,14.3,GUMA,1.2,,,tree
10/6/2011,TARTOP,1,14.2,GUMA,0.2,,,tree
10/6/2011,TARTOP,1,14,GUMA,6.9,,,tree
10/6/2011,TARTOP,1,13.5,GUMA,0.2,,,tree
10/6/2011,TARTOP,1,5.6,GUMA,2.1,,,tree
10/6/2011,TARTOP,1,5.1,GUMA,1.2,,,tree
10/6/2011,TARTOP,1,4.7,GUMA,7,,,tree
10/6/2011,TARTOP,1,4,GUMA,5,,,tree
10/6/2011,TARTOP,1,3.4,GUMA,6.9,,,tree
10/6/2011,TARTOP,1,1.9,GUMA,5.4,,,tree
10/6/2011,TARTOP,1,1.4,GUMA,5.3,,,tree
10/6/2011,TARTOP,2,9.6,GUMA,8.5,,,tree
10/6/2011,TARTOP,2,49.2,GUMA,1.9,,,tree
10/6/2011,TARTOP,2,48.6,GUMA,6.1,,,tree
10/6/2011,TARTOP,2,46.4,GUMA,6.1,,,tree
10/6/2011,TARTOP,2,45.7,GUMA,4.5,,,tree
10/6/2011,TARTOP,2,45.6,GUMA,5.9,,,tree
10/6/2011,TARTOP,2,45.4,GUMA,5.8,,,tree
10/6/2011,TARTOP,2,45,GUMA,5.6,,,tree
10/6/2011,TARTOP,2,44.8,GUMA,6,,,tree
10/6/2011,TARTOP,2,44.2,GUMA,5.8,,,tree
10/6/2011,TARTOP,2,43.7,GUMA,5.1,,,tree
10/6/2011,TARTOP,2,42.1,GUMA,7,,,tree
10/6/2011,TARTOP,2,41.7,GUMA,0.4,,,tree
10/6/2011,TARTOP,2,34.9,GUMA,8.1,,,tree
10/6/2011,TARTOP,2,33.8,GUMA,7,,,tree
10/6/2011,TARTOP,2,30.9,GUMA,1.1,,,tree
10/6/2011,TARTOP,2,30.3,GUMA,3.3,,,tree
10/6/2011,TARTOP,2,29.5,GUMA,5.9,,,tree
10/6/2011,TARTOP,2,26,GUMA,8,,,tree
10/6/2011,TARTOP,2,24.9,GUMA,9,,,tree
10/6/2011,TARTOP,2,23.5,GUMA,0.2,,,tree
10/6/2011,TARTOP,2,22.8,GUMA,1.8,,,tree
10/6/2011,TARTOP,2,19.7,GUMA,0.8,,,tree
10/6/2011,TARTOP,2,19.6,GUMA,1.6,,,tree
10/6/2011,TARTOP,2,19.1,GUMA,1,,,tree
10/6/2011,TARTOP,2,18.7,GUMA,1.9,,,tree
10/6/2011,TARTOP,2,18.5,GUMA,1.8,,,tree
10/6/2011,TARTOP,2,18.4,GUMA,0.3,,,tree
10/6/2011,TARTOP,2,17.5,GUMA,1.7,,,tree
10/6/2011,TARTOP,2,16.6,GUMA,0.3,,,tree
10/6/2011,TARTOP,2,16.6,GUMA,0.3,,,tree
10/6/2011,TARTOP,2,15.7,GUMA,1.6,,,tree
10/6/2011,TARTOP,2,15.2,GUMA,0.9,,,tree
10/6/2011,TARTOP,2,15,GUMA,0.8,,,tree
10/6/2011,TARTOP,2,14.8,GUMA,0.3,,,tree
10/6/2011,TARTOP,2,14.3,GUMA,0.6,,,tree
10/6/2011,TARTOP,2,13.9,GUMA,9.2,,,tree
10/6/2011,TARTOP,2,13.9,GUMA,0.4,,,tree
10/6/2011,TARTOP,2,13.4,GUMA,0.3,,,tree
10/6/2011,TARTOP,2,10.7,GUMA,0.5,,,tree
10/6/2011,TARTOP,2,10.5,GUMA,1.4,,,tree
10/6/2011,TARTOP,2,10,GUMA,1,,,tree
10/6/2011,TARTOP,2,9.7,GUMA,0.3,,,tree
10/6/2011,TARTOP,2,7.5,GUMA,10,,,tree
10/6/2011,TARTOP,2,6.7,GUMA,0.8,,,tree
10/6/2011,TARTOP,2,0.6,GUMA,9.5,,,tree
9/8/2011,SBLAS,2,3.7,HELO,11,,1,tree
9/1/2011,TANGISON,1,48.6,HITI,5.5,,3,tree
9/1/2011,TANGISON,1,46.3,HITI,3,,3,tree
9/1/2011,TANGISON,1,49.2,HITI,5.7,,3,tree
10/5/2011,AAFB GOLF,2,46.6,INBI,8.9,,2,tree
10/5/2011,AAFB GOLF,2,44,INBI,8.1,,2,tree
7/27/2011,ANAO S,1,48.1,INBI,8.5,,1,tree
9/29/2011,HMU,2,35.6,INBI,,1,7,tree
9/29/2011,HMU,2,39.4,INBI,10,,7,tree
9/29/2011,HMU,2,44.6,INBI,9.8,,7,tree
9/29/2011,HMU,2,42.8,INBI,0.2,,7,tree
9/29/2011,HMU,2,42.3,INBI,0.2,,7,tree
9/29/2011,HMU,2,41.7,INBI,0.2,,7,tree
9/29/2011,HMU,2,40.8,INBI,0.1,,7,tree
9/8/2011,SBLAS,1,34.6,INBI,10?,,2,tree
9/8/2011,SBLAS,2,11.5,INBI,7,,2,tree
9/29/2011,HMU,1,17.2,Ipomea triloba,,1,4,vine
9/29/2011,HMU,2,14.4,Ipomea triloba,,1,4,vine
9/29/2011,HMU,2,9.2,Ipomea triloba,,1,4,vine
9/29/2011,HMU,1,8.3,Ipomea triloba,,3,4,vine
7/19/2011,RITD GATE,1,43.6,Ipomea triloba,,1,4,vine
7/19/2011,RITD GATE,1,38.3,Ipomea triloba,,1,4,vine
7/19/2011,RITD GATE,1,39.7,Ipomea triloba,,2,4,vine
7/19/2011,RITD GATE,1,39,Ipomea triloba,,2,4,vine
10/5/2011,AAFB GOLF,2,32.1,Jasminum,,1,1,vine
8/24/2011,ANAO N,2,11.3,Jasminum,,1,5,vine
8/24/2011,ANAO N,2,6.6,Jasminum,,1,5,vine
8/24/2011,ANAO N,2,5.8,Jasminum,,1,5,vine
8/24/2011,ANAO N,2,2.3,Jasminum,,1,5,vine
8/24/2011,ANAO N,2,4.5,Jasminum,,2,5,vine
7/26/2011,GW,1,47.8,Jasminum,,1,52,vine
7/26/2011,GW,1,47.8,Jasminum,,1,52,vine
7/26/2011,GW,1,47.1,Jasminum,,1,52,vine
7/26/2011,GW,1,46.5,Jasminum,,1,52,vine
7/26/2011,GW,1,45.4,Jasminum,,1,52,vine
7/26/2011,GW,1,41.1,Jasminum,,1,52,vine
7/26/2011,GW,1,38.3,Jasminum,,1,52,vine
7/26/2011,GW,1,35.2,Jasminum,,1,52,vine
7/26/2011,GW,1,34.5,Jasminum,,1,52,vine
7/26/2011,GW,1,34.1,Jasminum,,1,52,vine
7/26/2011,GW,1,32.7,Jasminum,,1,52,vine
7/26/2011,GW,1,19.1,Jasminum,,1,52,vine
7/26/2011,GW,1,15,Jasminum,,1,52,vine
7/26/2011,GW,1,11.6,Jasminum,,1,52,vine
7/26/2011,GW,1,8.3,Jasminum,,1,52,vine
8/2/2011,GW,2,46.1,Jasminum,,1,52,vine
8/2/2011,GW,2,45.6,Jasminum,,1,52,vine
8/2/2011,GW,2,36,Jasminum,,1,52,vine
8/2/2011,GW,2,12.7,Jasminum,,1,52,vine
8/2/2011,GW,2,3.6,Jasminum,,1,52,vine
8/2/2011,GW,2,1.1,Jasminum,,1,52,vine
7/26/2011,GW,1,26.6,Jasminum,,3,52,vine
7/26/2011,GW,1,38.3,Jasminum,,,52,vine
7/26/2011,GW,1,36.2,Jasminum,,,52,vine
7/26/2011,GW,1,50,Jasminum,,,52,vine
7/26/2011,GW,1,49.3,Jasminum,,,52,vine
7/26/2011,GW,1,48.9,Jasminum,,,52,vine
7/26/2011,GW,1,48.5,Jasminum,,,52,vine
7/26/2011,GW,1,45.9,Jasminum,,,52,vine
7/26/2011,GW,1,45,Jasminum,,,52,vine
7/26/2011,GW,1,44,Jasminum,,,52,vine
7/26/2011,GW,1,36.3,Jasminum,,,52,vine
7/26/2011,GW,1,33.1,Jasminum,,,52,vine
7/26/2011,GW,1,30,Jasminum,,,52,vine
7/26/2011,GW,1,29.2,Jasminum,,,52,vine
7/26/2011,GW,1,28.5,Jasminum,,,52,vine
7/26/2011,GW,1,28,Jasminum,,,52,vine
7/26/2011,GW,1,27.4,Jasminum,,,52,vine
7/26/2011,GW,1,24.7,Jasminum,,,52,vine
7/26/2011,GW,1,20.8,Jasminum,,,52,vine
7/26/2011,GW,1,18.8,Jasminum,,,52,vine
7/26/2011,GW,1,9.4,Jasminum,,,52,vine
8/2/2011,GW,2,46.1,Jasminum,,,52,vine
8/2/2011,GW,2,39.6,Jasminum,,,52,vine
8/2/2011,GW,2,38.2,Jasminum,,,52,vine
8/2/2011,GW,2,35.5,Jasminum,,,52,vine
8/2/2011,GW,2,34.3,Jasminum,,,52,vine
8/2/2011,GW,2,17.5,Jasminum,,,52,vine
8/2/2011,GW,2,9.2,Jasminum,,,52,vine
8/2/2011,GW,2,8.2,Jasminum,,,52,vine
8/2/2011,GW,2,6.7,Jasminum,,,52,vine
9/29/2011,HMU,1,26.1,Jasminum,,1,8,vine
9/29/2011,HMU,1,18.3,Jasminum,,1,8,vine
9/29/2011,HMU,1,16.9,Jasminum,,1,8,vine
9/29/2011,HMU,2,26.4,Jasminum,,1,8,vine
9/29/2011,HMU,2,23.6,Jasminum,,1,8,vine
9/29/2011,HMU,2,23.3,Jasminum,,1,8,vine
9/29/2011,HMU,2,22.4,Jasminum,,1,8,vine
9/29/2011,HMU,2,1.9,Jasminum,,1,8,vine
11-Jul,RACETRACK,1,11,Jasminum,,1,14,vine
11-Jul,RACETRACK,2,41,Jasminum,,1,14,vine
11-Jul,RACETRACK,2,25.2,Jasminum,,1,14,vine
11-Jul,RACETRACK,1,15.9,Jasminum,,2,14,vine
