Date,Site,Transect,Distance,Spp.,Height (m),DBH (cm),Seedling?,Herbivory?,Epiphytes,Species Counts,
9/29/11,HMU,1,6.8,GUMA,3.9,,,,,79,
9/29/11,HMU,1,6.2,GUMA,1.2,,,,,79,
9/29/11,HMU,2,49.8,GUMA,4.1,,,,,79,
9/29/11,HMU,2,45,GUMA,6,,,,,79,
9/29/11,HMU,2,44.8,GUMA,6.1,,,,,79,
9/29/11,HMU,2,44,GUMA,2.7,,,,,79,
9/29/11,HMU,2,43.9,GUMA,1.1,,,,,79,
9/29/11,HMU,2,42.9,GUMA,2.7,,,,,79,
9/29/11,HMU,2,42.4,GUMA,3.1,,,,,79,
9/29/11,HMU,2,42,GUMA,4,,,,,79,
9/29/11,HMU,2,41,GUMA,5.5,,,,,79,
9/29/11,HMU,2,37.3,GUMA,1.8 OR 0.1,,,,,79,
9/29/11,HMU,2,35.8,GUMA,4.2,,,,,79,
9/29/11,HMU,2,34.9,GUMA,5,,,,,79,
9/29/11,HMU,2,32.8,GUMA,2.2,,,,,79,
9/29/11,HMU,2,31.1,GUMA,1.6,,,,,79,
9/29/11,HMU,2,31.7,GUMA,2,,,,,79,
9/29/11,HMU,2,30.9,GUMA,3.1,,,,,79,
9/29/11,HMU,2,30.4,GUMA,1.3,,,,,79,
9/29/11,HMU,2,29.8,GUMA,,,,,,79,
9/29/11,HMU,2,29.5,GUMA,2.1,,,,,79,
9/29/11,HMU,2,29.4,GUMA,0.6,,,,,79,
9/29/11,HMU,2,29,GUMA,1.4,,,,,79,
9/29/11,HMU,2,23.6,GUMA,4.7,,,,,79,
9/29/11,HMU,2,23.3,GUMA,4.9,,,,,79,
9/29/11,HMU,2,21.5,GUMA,3.3,,,,,79,
9/29/11,HMU,2,20.3,GUMA,5.4,,,,,79,
9/29/11,HMU,2,18.5,GUMA,4.1,,,,,79,
9/29/11,HMU,2,16.4,GUMA,8,,,,,79,
9/29/11,HMU,2,15.3,GUMA,3.9,,,,,79,
9/29/11,HMU,2,14.5,GUMA,6,,,,,79,
9/29/11,HMU,2,10.2,GUMA,1.3,,,,,79,
9/29/11,HMU,2,9.7,GUMA,7.9,,,,,79,
9/29/11,HMU,2,8.8,GUMA,6,,,,,79,
9/29/11,HMU,2,8.7,GUMA,7.2,,,,,79,
9/29/11,HMU,2,35.6,INBI,,,1,,,7,
9/29/11,HMU,2,39.4,INBI,10,,,,"ASNI, Nephrolepis, Lanceolate fern",7,
9/29/11,HMU,2,44.6,INBI,9.8,,,,,7,
9/29/11,HMU,2,42.8,INBI,0.2,,,,,7,
9/29/11,HMU,2,42.3,INBI,0.2,,,,,7,
9/29/11,HMU,2,41.7,INBI,0.2,,,,,7,
9/29/11,HMU,2,40.8,INBI,0.1,,,,,7,
9/29/11,HMU,1,17.2,Ipomea triloba,,,1,,,4,
9/29/11,HMU,2,14.4,Ipomea triloba,,,1,,,4,
9/29/11,HMU,2,9.2,Ipomea triloba,,,1,,,4,
9/29/11,HMU,1,8.3,Ipomea triloba,,,3,,,4,
9/29/11,HMU,1,26.1,Jasminum,,,1,,,8,
9/29/11,HMU,1,18.3,Jasminum,,,1,,,8,
9/29/11,HMU,1,16.9,Jasminum,,,1,,,8,
9/29/11,HMU,2,26.4,Jasminum,,,1,,,8,
9/29/11,HMU,2,23.6,Jasminum,,,1,,,8,
9/29/11,HMU,2,23.3,Jasminum,,,1,,,8,
9/29/11,HMU,2,22.4,Jasminum,,,1,,,8,
9/29/11,HMU,2,1.9,Jasminum,,,1,,,8,8
9/29/11,HMU,1,46.1,MIMI,0.2,,,,,1,
9/29/11,HMU,1,4,NEOP,,,1,,,2,
9/29/11,HMU,1,2.1,NEOP,,,1,,,2,
9/29/11,HMU,1,0,Nervila,,,1,,,6,
9/29/11,HMU,1,1,Nervilia,,,2,,,6,
9/29/11,HMU,1,1,Nervilia,,,3,,,6,
9/29/11,HMU,1,2,Nervilia,,,4,,,6,10
9/29/11,HMU,1,2.1,Nervilia,,,,,,6,
9/29/11,HMU,2,0.1,Nervilia,,,,,,6,
9/29/11,HMU,2,2.8,old rooting,,,,,,,
9/29/11,HMU,1,39.4,PASU,,,1,,,2,
9/29/11,HMU,1,44,PASU,,,,,,2,
9/29/11,HMU,1,40.9,POSC,0.4,,,,,2,
9/29/11,HMU,1,36,POSC,0.1,,,,,2,
9/29/11,HMU,2,31.9,PROB,12,,,,ASNI,2,
9/29/11,HMU,2,13.1,PROB,11,,,,,2,
9/29/11,HMU,1,49.8,TRTR,,,1,,,3,
9/29/11,HMU,1,46.1,TRTR,,,1,,,3,
9/29/11,HMU,1,42.6,TRTR,2,,,,,3,
9/29/11,HMU,1,44.1,VIPA,,,1,,,15,
9/29/11,HMU,1,41.3,VIPA,,,1,,,15,
9/29/11,HMU,1,40.3,VIPA,,,1,,,15,
9/29/11,HMU,2,50,VIPA,,,1,,,15,
9/29/11,HMU,1,42.7,VIPA,,,2,,,15,
9/29/11,HMU,1,39.3,VIPA,,,2,,,15,
9/29/11,HMU,1,44.5,VIPA,,,3,,,15,
9/29/11,HMU,1,43.7,VIPA,,,4,,,15,15
9/29/11,HMU,1,48.2,VIPA,10,,,,ASNI,15,
9/29/11,HMU,1,42.5,VIPA,9,,,,"ASNI, Pyrrosia, PASU",15,
9/29/11,HMU,1,39.3,VIPA,10,,,,"Pyrrosia, ASPO, ASNI",15,
9/29/11,HMU,1,37.1,VIPA,7.8,,,,,15,
9/29/11,HMU,1,25,VIPA,9,,,,,15,
9/29/11,HMU,1,23.4,VIPA,8,,,,,15,
9/29/11,HMU,1,16.5,VIPA,8,,,,,15,
9/29/11,HMU,1,7.9,Zeuxine,,,1,,,1,
8/25/11,NBLAS,1,21.7,AGMA,,,1,,,39,
8/25/11,NBLAS,2,46.2,AGMA,,,1,,,39,
8/25/11,NBLAS,2,46,AGMA,,,1,,,39,
8/25/11,NBLAS,2,45.3,AGMA,,,1,,,39,
8/25/11,NBLAS,2,45,AGMA,,,1,,,39,
8/25/11,NBLAS,2,42.7,AGMA,,,1,,,39,
8/25/11,NBLAS,2,41.7,AGMA,,,1,,,39,
8/25/11,NBLAS,2,34.3,AGMA,,,1,,,39,
8/25/11,NBLAS,2,17.4,AGMA,,,1,,,39,
8/25/11,NBLAS,2,16.8,AGMA,,,1,,,39,
8/25/11,NBLAS,2,14,AGMA,,,1,,,39,
8/25/11,NBLAS,2,13.3,AGMA,,,1,,,39,
8/25/11,NBLAS,2,11.6,AGMA,,,1,,,39,
8/25/11,NBLAS,2,7,AGMA,,,1,,,39,
8/25/11,NBLAS,2,2.5,AGMA,,,1,,,39,
8/25/11,NBLAS,2,44,AGMA,,,2,,,39,
8/25/11,NBLAS,2,43,AGMA,,,2,,,39,
8/25/11,NBLAS,2,22.9,AGMA,,,2,,,39,
8/25/11,NBLAS,2,13,AGMA,,,2,,,39,
8/25/11,NBLAS,2,2,AGMA,,,3,,,39,
8/25/11,NBLAS,2,1,AGMA,,,3,,,39,
8/25/11,NBLAS,2,45,AGMA,,,5,,,39,
8/25/11,NBLAS,2,44,AGMA,,,6,,,39,40
8/25/11,NBLAS,1,49.5,AGMA,3.9,,,,,38,
8/25/11,NBLAS,1,49.5,AGMA,2.8,,,,,38,
8/25/11,NBLAS,1,49.2,AGMA,3.8,,,,,38,
8/25/11,NBLAS,1,48.6,AGMA,2.2,,,,,38,
8/25/11,NBLAS,1,47.7,AGMA,3.5,,,,,38,
8/25/11,NBLAS,1,29.8,AGMA,6,,,,,38,
8/25/11,NBLAS,1,10.6,AGMA,6,,,,,38,
8/25/11,NBLAS,1,6.3,AGMA,3.5,,,,,38,
8/25/11,NBLAS,1,5,AGMA,4.5,,,,,39,
8/25/11,NBLAS,1,2.8,AGMA,7.5,,,,,39,
8/25/11,NBLAS,1,1.3,AGMA,6.2,,,,,39,
8/25/11,NBLAS,2,36.8,AGMA,7,,,,"POSC, ASP NID, other fern (Asp. Sp?)",39,
8/25/11,NBLAS,2,43.7,AGMA,7.2,,,,,39,
8/25/11,NBLAS,2,32.8,AGMA,0.4,,,,,39,
8/25/11,NBLAS,2,6.2,AGMA,5.8,,,,,39,
8/25/11,NBLAS,2,4.6,AGMA,5,,,,,39,
8/25/11,NBLAS,2,34.1,Asplenium nidus,0.1,,,,,4,
8/25/11,NBLAS,2,32.1,Asplenium nidus,0.1,,,,,4,
8/25/11,NBLAS,2,29.9,Asplenium nidus,,,,,,4,
8/25/11,NBLAS,2,28.8,Asplenium nidus,0.05,,,,,4,
8/25/11,NBLAS,1,31.1,CYMI,2.8,,,,"Asplenium nidus, FLIN",5,
8/25/11,NBLAS,1,39.4,CYMI,2.4,,,,"POSC, Asplenium nidus",5,
8/25/11,NBLAS,1,28.2,CYMI,1.6,,,,,5,
8/25/11,NBLAS,2,1.1,CYMI,2.1,,,,FLIN,5,
8/25/11,NBLAS,2,11.1*,CYMI,,,,,,5,
8/25/11,NBLAS,1,15.2,CYRA,5.1,,,,"FLIN, lichen thing",3,
8/25/11,NBLAS,2,19.8,CYRA,3.5,,,,,3,
8/25/11,NBLAS,2,13.8,CYRA,4.8,,,,,3,
8/25/11,NBLAS,1,33.4,dead CYMI log,,,,,,,
8/25/11,NBLAS,1,41.8,dead CYMI stump,,,,,,,
8/25/11,NBLAS,1,33.6,dead CYMI stump,,,,,,,
8/25/11,NBLAS,1,7.5,dead CYMI stump,,,,,,,
8/25/11,NBLAS,2,25.2,dead CYMI stump,,,,,,,
8/25/11,NBLAS,1,10,dead log,,,,,,,
8/25/11,NBLAS,2,41.8,dead log,,,,,,,
8/25/11,NBLAS,1,38,dead stump,,,,,,,
8/25/11,NBLAS,1,36.2,dead stump,,,,,,,
8/25/11,NBLAS,1,5.5,dead stump,,,,,,,
8/25/11,NBLAS,1,5.4,dead stump,,,,,,,
8/25/11,NBLAS,2,49.2,dead stump,,,,,,,
8/25/11,NBLAS,2,18.3,dead stump,,,,,,,
8/25/11,NBLAS,1,36.3,EURE,,,1,,,23,
8/25/11,NBLAS,1,3.7,EURE,,,1,,,23,
8/25/11,NBLAS,2,37.9,EURE,,,1,,,23,
8/25/11,NBLAS,2,18.1,EURE,,,1,,,23,
8/25/11,NBLAS,2,17.4,EURE,,,1,,,23,
8/25/11,NBLAS,2,12.2,EURE,,,1,,,23,
8/25/11,NBLAS,2,11.1,EURE,,,1,,,23,
8/25/11,NBLAS,2,10.5,EURE,,,1,,,23,
8/25/11,NBLAS,2,9.7,EURE,,,1,,,23,
8/25/11,NBLAS,2,8,EURE,,,1,,,23,
8/25/11,NBLAS,2,13.2,EURE,,,2,,,23,
8/25/11,NBLAS,1,4.2,EURE,,,3,,,23,
8/25/11,NBLAS,2,19,EURE,,,5,,,23,20
8/25/11,NBLAS,1,43.8,EURE,1.7,,,,,23,
8/25/11,NBLAS,1,43.1,EURE,0.1,,,,,23,
8/25/11,NBLAS,1,42.3,EURE,0.5,,,,,23,
8/25/11,NBLAS,1,36.4,EURE,2.1,,,,,23,
8/25/11,NBLAS,1,6.1,EURE,0.2,,,,,23,
8/25/11,NBLAS,1,3.8,EURE,1.3,,,,,23,
8/25/11,NBLAS,2,38.8,EURE,0.4,,,,,23,
8/25/11,NBLAS,2,19,EURE,2,,,,,23,
8/25/11,NBLAS,2,17.8,EURE,2,,,,,23,
8/25/11,NBLAS,2,14,EURE,0.8,,,,,23,
8/25/11,NBLAS,1,9,EUTH,7.2,,,,FLIN,2,
8/25/11,NBLAS,1,7,EUTH,0.4,,,,,2,
8/25/11,NBLAS,1,27.3,FLIN,,,1,,,86,
8/25/11,NBLAS,1,21.6,FLIN,,,1,,,86,
8/25/11,NBLAS,1,9.1,FLIN,,,1,,,86,
8/25/11,NBLAS,1,9.1,FLIN,,,1,,,86,
8/25/11,NBLAS,1,8.4,FLIN,,,1,,,86,
8/25/11,NBLAS,1,4.8,FLIN,,,1,,,86,
8/25/11,NBLAS,2,49.7,FLIN,,,1,,,86,
8/25/11,NBLAS,2,46.8,FLIN,,,1,,,86,
8/25/11,NBLAS,2,26,FLIN,,,1,,,86,
8/25/11,NBLAS,2,9,FLIN,,,1,,,86,
8/25/11,NBLAS,2,8.5,FLIN,,,1,,,86,
8/25/11,NBLAS,2,3.5,FLIN,,,1,,,86,
8/25/11,NBLAS,1,7,FLIN,,,2,,,86,
8/25/11,NBLAS,2,46,FLIN,,,2,,,86,
8/25/11,NBLAS,2,41.8,FLIN,,,2,,,86,
8/25/11,NBLAS,2,40,FLIN,,,2,,,86,
8/25/11,NBLAS,2,27.1,FLIN,,,2,,,86,
8/25/11,NBLAS,2,27,FLIN,,,2,,,86,
8/25/11,NBLAS,2,18.7,FLIN,,,2,,,86,
8/25/11,NBLAS,2,6,FLIN,,,2,,,86,
8/25/11,NBLAS,2,5,FLIN,,,2,,,86,
8/25/11,NBLAS,2,2,FLIN,,,2,,,86,
8/25/11,NBLAS,2,1,FLIN,,,2,,,86,
8/25/11,NBLAS,2,0,FLIN,,,2,,,86,
8/25/11,NBLAS,1,8.3,FLIN,,,3,,,86,
8/25/11,NBLAS,1,7.7,FLIN,,,3,,,86,
8/25/11,NBLAS,1,6,FLIN,,,3,,,86,
8/25/11,NBLAS,1,6,FLIN,,,3,,,86,
8/25/11,NBLAS,2,46.5,FLIN,,,3,,,86,
8/25/11,NBLAS,2,41,FLIN,,,3,,,86,
8/25/11,NBLAS,2,18.5,FLIN,,,3,,,86,
8/25/11,NBLAS,2,8,FLIN,,,3,,,86,
8/25/11,NBLAS,2,7,FLIN,,,3,,,86,
8/25/11,NBLAS,2,7,FLIN,,,3,,,86,
8/25/11,NBLAS,2,6,FLIN,,,3,,,86,
8/25/11,NBLAS,2,3,FLIN,,,3,,,86,
8/25/11,NBLAS,2,2,FLIN,,,3,,,86,
8/25/11,NBLAS,2,1,FLIN,,,3,,,86,
8/25/11,NBLAS,1,5,FLIN,,,4,,,86,
8/25/11,NBLAS,2,43,FLIN,,,4,,,86,
8/25/11,NBLAS,2,42,FLIN,,,4,,,86,
8/25/11,NBLAS,2,46,FLIN,,,5,,,86,
8/25/11,NBLAS,2,45,FLIN,,,5,,,86,
8/25/11,NBLAS,2,44,FLIN,,,5,,,86,
8/25/11,NBLAS,2,45,FLIN,,,6,,,86,
8/25/11,NBLAS,2,44,FLIN,,,6,,,86,
8/25/11,NBLAS,2,43,FLIN,,,10,,,86,127
8/25/11,NBLAS,1,26.2,FLIN,0.2,,,,,86,
8/25/11,NBLAS,1,25.5,FLIN,0.2,,,,,86,
8/25/11,NBLAS,1,17.6,FLIN,0.4,,,,,86,
8/25/11,NBLAS,1,15,FLIN,,,,,,86,
8/25/11,NBLAS,1,9.5,FLIN,0.4,,,,,86,
8/25/11,NBLAS,1,4.5,FLIN,0.5,,,,,86,
8/25/11,NBLAS,1,4,FLIN,0.4,,,,,86,
8/25/11,NBLAS,2,47.5,FLIN,0.4,,,,,86,
8/25/11,NBLAS,2,46.2,FLIN,0.4,,,,,86,
8/25/11,NBLAS,2,45.3,FLIN,0.3,,,,,86,
8/25/11,NBLAS,2,45.3,FLIN,0.4,,,,,86,
8/25/11,NBLAS,2,45,FLIN,0.4,,,,,86,
8/25/11,NBLAS,2,44.5,FLIN,0.2,,,,,86,
8/25/11,NBLAS,2,44.1,FLIN,0.3,,,,,86,
8/25/11,NBLAS,2,43,FLIN,0.4,,,,,86,
8/25/11,NBLAS,2,41.6,FLIN,0.2,,,,,86,
8/25/11,NBLAS,2,41.2,FLIN,0.4,,,,,86,
8/25/11,NBLAS,2,41,FLIN,0.4,,,,,86,
8/25/11,NBLAS,2,40.8,FLIN,0.4,,,,,86,
8/25/11,NBLAS,2,25.6,FLIN,0.2,,,,,86,
8/25/11,NBLAS,2,25.6,FLIN,0.2,,,,,86,
8/25/11,NBLAS,2,21.5,FLIN,0.4,,,,,86,
8/25/11,NBLAS,2,18.9,FLIN,0.4,,,,,86,
8/25/11,NBLAS,2,17.4,FLIN,0.4,,,,,86,
8/25/11,NBLAS,2,17.2,FLIN,0.3,,,,,86,
8/25/11,NBLAS,2,17.1,FLIN,0.4,,,,,86,
8/25/11,NBLAS,2,16.8,FLIN,0.4,,,,,86,
8/25/11,NBLAS,2,16.1,FLIN,0.4,,,,,86,
8/25/11,NBLAS,2,15.9,FLIN,0.2,,,YES,,86,
8/25/11,NBLAS,2,15.6,FLIN,0.2,,,YES,,86,
8/25/11,NBLAS,2,7.7,FLIN,0.4,,,,,86,
8/25/11,NBLAS,2,7,FLIN,0,,,,,86,
8/25/11,NBLAS,2,6.2,FLIN,0.7,,,,,86,
8/25/11,NBLAS,2,5.7,FLIN,0.6,,,,,86,
8/25/11,NBLAS,2,5.3,FLIN,0.5,,,,,86,
8/25/11,NBLAS,2,4.7,FLIN,0.4,,,,,86,
8/25/11,NBLAS,2,4.5,FLIN,0.4,,,,,86,
8/25/11,NBLAS,2,3,FLIN,0.5,,,,,86,
8/25/11,NBLAS,2,2.2,FLIN,0.3,,,,,86,
8/25/11,NBLAS,1,38.6,GUMA,,,1,,,81,
8/25/11,NBLAS,1,26.1,GUMA,,,1,,,81,
8/25/11,NBLAS,1,25.8,GUMA,,,1,,,81,
8/25/11,NBLAS,1,24.4,GUMA,,,1,,,81,
8/25/11,NBLAS,1,22,GUMA,,,1,,,81,
8/25/11,NBLAS,1,10,GUMA,,,1,,,81,
8/25/11,NBLAS,1,8.9,GUMA,,,1,,,81,
8/25/11,NBLAS,1,8.3,GUMA,,,1,,,81,
8/25/11,NBLAS,1,0.6,GUMA,,,1,,,81,
8/25/11,NBLAS,2,45,GUMA,,,1,,,81,
8/25/11,NBLAS,2,40.5,GUMA,,,1,,,81,
8/25/11,NBLAS,2,38.9,GUMA,,,1,,,81,
8/25/11,NBLAS,2,38.6,GUMA,,,1,,,81,
8/25/11,NBLAS,2,37.4,GUMA,,,1,,,81,
8/25/11,NBLAS,2,36.8,GUMA,,,1,,,81,
8/25/11,NBLAS,2,30.1,GUMA,,,1,,,81,
8/25/11,NBLAS,2,29.7,GUMA,,,1,,,81,
8/25/11,NBLAS,2,28.8,GUMA,,,1,,,81,
8/25/11,NBLAS,2,28.3,GUMA,,,1,,,81,
8/25/11,NBLAS,2,28.1,GUMA,,,1,,,81,
8/25/11,NBLAS,2,11,GUMA,,,1,,,81,
8/25/11,NBLAS,1,38,GUMA,,,2,,,81,
8/25/11,NBLAS,1,37.8,GUMA,,,2,,,81,
8/25/11,NBLAS,1,24,GUMA,,,2,,,81,
8/25/11,NBLAS,1,12,GUMA,,,2,,,81,
8/25/11,NBLAS,1,10.6,GUMA,,,2,,,81,
8/25/11,NBLAS,1,9.3,GUMA,,,2,,,81,
8/25/11,NBLAS,1,8.6,GUMA,,,2,,,81,
8/25/11,NBLAS,2,49,GUMA,,,2,,,81,
8/25/11,NBLAS,2,48,GUMA,,,2,,,81,
8/25/11,NBLAS,2,47.8,GUMA,,,2,,,81,
8/25/11,NBLAS,2,46,GUMA,,,2,,,81,
8/25/11,NBLAS,2,45.3,GUMA,,,2,,,81,
8/25/11,NBLAS,2,45,GUMA,,,2,,,81,
8/25/11,NBLAS,2,44,GUMA,,,2,,,81,
8/25/11,NBLAS,2,27.1,GUMA,,,2,,,81,
8/25/11,NBLAS,2,9,GUMA,,,2,,,81,
8/25/11,NBLAS,2,8.9,GUMA,,,2,,,81,
8/25/11,NBLAS,1,22.6,GUMA,,,3,,,81,
8/25/11,NBLAS,2,49.5,GUMA,,,3,,,81,
8/25/11,NBLAS,2,49,GUMA,,,3,,,81,
8/25/11,NBLAS,2,10,GUMA,,,3,,,81,
8/25/11,NBLAS,1,23.6,GUMA,,,4,,,81,
8/25/11,NBLAS,1,21.1,GUMA,,,5,,,81,
8/25/11,NBLAS,1,20.1,GUMA,,,5,,,81,81
8/25/11,NBLAS,1,38.6,GUMA,6.1,,,,,81,
8/25/11,NBLAS,1,36.8,GUMA,4.7,,,,,81,
8/25/11,NBLAS,1,35.3,GUMA,2.1,,,,,81,
8/25/11,NBLAS,1,35.3,GUMA,2.1,,,,,81,
8/25/11,NBLAS,1,25.9,GUMA,7,,,,,81,
8/25/11,NBLAS,1,25.5,GUMA,0.5,,,,,81,
8/25/11,NBLAS,1,25.5,GUMA,1.3,,,,,81,
8/25/11,NBLAS,1,24.8,GUMA,6,,,,,81,
8/25/11,NBLAS,1,24,GUMA,8,,,,,81,
8/25/11,NBLAS,1,21.2,GUMA,5.5,,,,,81,
8/25/11,NBLAS,1,9.1,GUMA,0.2,,,,,81,
8/25/11,NBLAS,1,9,GUMA,0.2,,,,,81,
8/25/11,NBLAS,1,9,GUMA,0.2,,,,,81,
8/25/11,NBLAS,1,9,GUMA,0.2,,,,,81,
8/25/11,NBLAS,1,2.2,GUMA,6,,,,,81,
8/25/11,NBLAS,1,0.3,GUMA,2.6,,,,,81,
8/25/11,NBLAS,2,39.8,GUMA,5.8,,,,LICHEN,81,
8/25/11,NBLAS,2,27.3,GUMA,0.2,,,,PASU,81,
8/25/11,NBLAS,2,48,GUMA,4,,,,,81,
8/25/11,NBLAS,2,46.7,GUMA,6.3,,,,,81,
8/25/11,NBLAS,2,46,GUMA,0.4,,,,,81,
8/25/11,NBLAS,2,45.2,GUMA,6,,,,,81,
8/25/11,NBLAS,2,45,GUMA,6.1,,,,,81,
8/25/11,NBLAS,2,41.1,GUMA,2.1,,,,,81,
8/25/11,NBLAS,2,40.9,GUMA,2.2,,,,,81,
8/25/11,NBLAS,2,40.8,GUMA,1,,,,,81,
8/25/11,NBLAS,2,39.1,GUMA,3.8,,,,,81,
8/25/11,NBLAS,2,24.7,GUMA,0.2,,,,,81,
8/25/11,NBLAS,2,21.9,GUMA,1.8,,,,,81,
8/25/11,NBLAS,2,16.6,GUMA,2.2,,,,,81,
8/25/11,NBLAS,2,9.7,GUMA,5.5,,,,,81,
8/25/11,NBLAS,2,4.8,GUMA,0.2,,,,,81,
8/25/11,NBLAS,2,4.7,GUMA,0.2,,,,,81,
8/25/11,NBLAS,2,4.7,GUMA,0.2,,,,,81,
8/25/11,NBLAS,2,4.2,GUMA,0.2,,,,,81,
8/25/11,NBLAS,2,4.1,GUMA,4.3,,,,,81,
8/25/11,NBLAS,2,47.5,MAOD,,,1,,,4,
8/25/11,NBLAS,2,46.8,MAOD,,,1,,,4,
8/25/11,NBLAS,1,34.6,MAOD,1.6,,,,,4,
8/25/11,NBLAS,2,47.5,MAOD,5.5,,,,,4,
8/25/11,NBLAS,1,12.6,MATH,7,,,,Asplenium nidus,3,
8/25/11,NBLAS,2,3.4,MATH,8.5,,,,FLIN,3,
8/25/11,NBLAS,2,2.2,MATH,9,,,,FLIN,3,
8/25/11,NBLAS,2,49.6,MIMI,,,1,,,2,
8/25/11,NBLAS,2,49.6,MIMI,,,,,,2,
8/25/11,NBLAS,1,45,MOCI,,,1,,,14,
8/25/11,NBLAS,2,48.2,MOCI,,,1,,,14,
8/25/11,NBLAS,2,29.7,MOCI,,,1,,,14,
8/25/11,NBLAS,2,28.1,MOCI,,,1,,,14,
8/25/11,NBLAS,2,27.1,MOCI,,,1,,,14,
8/25/11,NBLAS,2,26.2,MOCI,,,1,,,14,
8/25/11,NBLAS,2,32,MOCI,,,3,,,14,
8/25/11,NBLAS,2,31,MOCI,,,3,,,14,
8/25/11,NBLAS,2,30,MOCI,,,4,,,14,16
8/25/11,NBLAS,2,48.6,MOCI,4,,,,MIMI,14,
8/25/11,NBLAS,2,29.5,MOCI,0.3,,,,,14,
8/25/11,NBLAS,2,27.5,MOCI,0.5,,,,,14,
8/25/11,NBLAS,2,27.7,MOCI,0.4,,,,,14,
8/25/11,NBLAS,2,6.6,MOCI,4,,,,,14,
8/25/11,NBLAS,1,21.7,NEOP,,,1,,,52,
8/25/11,NBLAS,2,34.9,NEOP,,,1,,,52,
8/25/11,NBLAS,2,34.3,NEOP,,,1,,,52,
8/25/11,NBLAS,2,23.3,NEOP,,,1,,,52,
8/25/11,NBLAS,2,22.9,NEOP,,,1,,,52,
8/25/11,NBLAS,2,21.9,NEOP,,,1,,,52,
8/25/11,NBLAS,2,21.4,NEOP,,,1,,,52,
8/25/11,NBLAS,2,21.1,NEOP,,,1,,,52,
8/25/11,NBLAS,2,20.5,NEOP,,,1,,,52,
8/25/11,NBLAS,2,20,NEOP,,,1,,,52,
8/25/11,NBLAS,2,25,NEOP,,,2,,,52,
8/25/11,NBLAS,2,24.9,NEOP,,,2,,,52,
8/25/11,NBLAS,2,20.2,NEOP,,,2,,,52,
8/25/11,NBLAS,2,19.8,NEOP,,,2,,,52,
8/25/11,NBLAS,2,19,NEOP,,,2,,,52,
8/25/11,NBLAS,2,17.1,NEOP,,,2,,,52,
8/25/11,NBLAS,2,17,NEOP,,,2,,,52,
8/25/11,NBLAS,2,16,NEOP,,,2,,,52,
8/25/11,NBLAS,2,26,NEOP,,,3,,,52,
8/25/11,NBLAS,2,22.4,NEOP,,,4,,,52,
8/25/11,NBLAS,2,34,NEOP,,,5,,,52,
8/25/11,NBLAS,2,33,NEOP,,,5,,,52,
8/25/11,NBLAS,2,33,NEOP,,,6,,,52,
8/25/11,NBLAS,2,31,NEOP,,,6,,,52,
8/25/11,NBLAS,2,32,NEOP,,,7,,,52,
8/25/11,NBLAS,2,30,NEOP,,,8,,,52,
8/25/11,NBLAS,2,31,NEOP,,,9,,,52,
8/25/11,NBLAS,2,30,NEOP,,,9,,,52,
8/25/11,NBLAS,2,29,NEOP,,,9,,,52,
8/25/11,NBLAS,2,29,NEOP,,,10,,,52,
8/25/11,NBLAS,2,28,NEOP,,,10,,,52,
8/25/11,NBLAS,2,28,NEOP,,,14,,,52,
8/25/11,NBLAS,2,27,NEOP,,,14,,,52,
8/25/11,NBLAS,2,27,NEOP,,,15,,,52,
8/25/11,NBLAS,2,26,NEOP,,,15,,,52,175
8/25/11,NBLAS,1,19.8,NEOP,7.5,,,,,52,
8/25/11,NBLAS,2,33.1,NEOP,8,,,,"Asplenium nidus, other fern (Asp. Sp?)",52,
8/25/11,NBLAS,2,23.9,NEOP,7,,,,Asplenium nidus,52,
8/25/11,NBLAS,2,34.3,NEOP,2,,,,,52,
8/25/11,NBLAS,2,34.1,NEOP,0.3,,,,,52,
8/25/11,NBLAS,2,31.7,NEOP,9,,,,,52,
8/25/11,NBLAS,2,30.7,NEOP,6.3,,,,,52,
8/25/11,NBLAS,2,29.5,NEOP,0.5,,,,,52,
8/25/11,NBLAS,2,29.4,NEOP,0.7,,,,,52,
8/25/11,NBLAS,2,29.1,NEOP,0.5,,,,,52,
8/25/11,NBLAS,2,28.9,NEOP,0.6,,,,,52,
8/25/11,NBLAS,2,27.6,NEOP,0.4,,,,,52,
8/25/11,NBLAS,2,27.5,NEOP,0.4,,,,,52,
8/25/11,NBLAS,2,24.7,NEOP,6.5,,,,,52,
8/25/11,NBLAS,2,23.4,NEOP,5,,,,,52,
8/25/11,NBLAS,2,22,NEOP,6,,,,,52,
8/25/11,NBLAS,2,19.8,NEOP,6.5,,,,,52,
8/25/11,NBLAS,2,11,Nervillia,,,1,,,1,
8/25/11,NBLAS,2,44.8,OCMA,2,,,,,2,
8/25/11,NBLAS,2,30.9,OCMA,0.3,,,,,2,
8/25/11,NBLAS,2,35.2,PASU,,,1,,,13,
8/25/11,NBLAS,2,34.2,PASU,,,1,,,13,
8/25/11,NBLAS,2,33.3,PASU,,,1,,,13,
8/25/11,NBLAS,2,24.3,PASU,,,1,,,13,
8/25/11,NBLAS,2,19.8,PASU,,,1,,,13,
8/25/11,NBLAS,2,14.2,PASU,,,1,,,13,
8/25/11,NBLAS,2,5.1,PASU,,,1,,,13,
8/25/11,NBLAS,2,1.5,PASU,,,1,,,13,
8/25/11,NBLAS,2,13.2,PASU,,,3,,,13,
8/25/11,NBLAS,2,12.2,PASU,,,3,,,13,14
