"Date","site","Transect","Distance","plant_spp","height","DBH..cm.","seedlings","Herbivory.","Epiphytes","Species.Counts"
"7/26/2011","gw",1,"23","FLIN","","",4,"","",174
"7/26/2011","gw",1,"20","FLIN","","",4,"","",174
"7/26/2011","gw",1,"19","FLIN","","",4,"","",174
"7/26/2011","gw",1,"12","FLIN","","",4,"","",174
"7/26/2011","gw",1,"8","FLIN","","",4,"","",174
"7/26/2011","gw",1,"7","FLIN","","",4,"","",174
"8/2/2011","gw",2,"35","FLIN","","",4,"","",174
"8/2/2011","gw",2,"17","FLIN","","",4,"","",174
"8/2/2011","gw",2,"8","FLIN","","",4,"","",174
"8/2/2011","gw",2,"7","FLIN","","",4,"","",174
"8/2/2011","gw",2,"7","FLIN","","",4,"","",174
"7/26/2011","gw",1,"47.1","FLIN","","",5,"","",174
"7/26/2011","gw",1,"19","FLIN","","",5,"","",174
"7/26/2011","gw",1,"18","FLIN","","",5,"","",174
"7/26/2011","gw",1,"9","FLIN","","",5,"","",174
"8/2/2011","gw",2,"50","FLIN","","",5,"","",174
"8/2/2011","gw",2,"44","FLIN","","",5,"","",174
"8/2/2011","gw",2,"43","FLIN","","",5,"","",174
"8/2/2011","gw",2,"42","FLIN","","",5,"","",174
"8/2/2011","gw",2,"36","FLIN","","",5,"","",174
"8/2/2011","gw",2,"13","FLIN","","",5,"","",174
"8/2/2011","gw",2,"12","FLIN","","",5,"","",174
"8/2/2011","gw",2,"49","FLIN","","",6,"","",174
"8/2/2011","gw",2,"43","FLIN","","",6,"","",174
"8/2/2011","gw",2,"41","FLIN","","",6,"","",174
"8/2/2011","gw",2,"34","FLIN","","",6,"","",174
"8/2/2011","gw",2,"33","FLIN","","",6,"","",174
"8/2/2011","gw",2,"33","FLIN","","",6,"","",174
"8/2/2011","gw",2,"27","FLIN","","",6,"","",174
"8/2/2011","gw",2,"22","FLIN","","",6,"","",174
"8/2/2011","gw",2,"22","FLIN","","",6,"","",174
"8/2/2011","gw",2,"21","FLIN","","",6,"","",174
"8/2/2011","gw",2,"18","FLIN","","",6,"","",174
"8/2/2011","gw",2,"9","FLIN","","",6,"","",174
"8/2/2011","gw",2,"8","FLIN","","",6,"","",174
"8/2/2011","gw",2,"42","FLIN","","",7,"","",174
"8/2/2011","gw",2,"37","FLIN","","",7,"","",174
"8/2/2011","gw",2,"32","FLIN","","",7,"","",174
"8/2/2011","gw",2,"26","FLIN","","",7,"","",174
"8/2/2011","gw",2,"25","FLIN","","",7,"","",174
"8/2/2011","gw",2,"24","FLIN","","",7,"","",174
"8/2/2011","gw",2,"23","FLIN","","",7,"","",174
"8/2/2011","gw",2,"23","FLIN","","",7,"","",174
"8/2/2011","gw",2,"20","FLIN","","",7,"","",174
"8/2/2011","gw",2,"19","FLIN","","",7,"","",174
"8/2/2011","gw",2,"49","FLIN","","",8,"","",174
"8/2/2011","gw",2,"38","FLIN","","",8,"","",174
"8/2/2011","gw",2,"36","FLIN","","",8,"","",174
"8/2/2011","gw",2,"24","FLIN","","",8,"","",174
"8/2/2011","gw",2,"21","FLIN","","",8,"","",174
"8/2/2011","gw",2,"48","FLIN","","",9,"","",174
"8/2/2011","gw",2,"37","FLIN","","",9,"","",174
"8/2/2011","gw",2,"26","FLIN","","",9,"","",174
"8/2/2011","gw",2,"25","FLIN","","",9,"","",174
"8/2/2011","gw",2,"31","FLIN","","",10,"","",174
"8/2/2011","gw",2,"32","FLIN","","",11,"","",174
"8/2/2011","gw",2,"29","FLIN","","",11,"","",174
"8/2/2011","gw",2,"28","FLIN","","",11,"","",174
"8/2/2011","gw",2,"14","FLIN","","",11,"","",174
"8/2/2011","gw",2,"13","FLIN","","",11,"","",174
"8/2/2011","gw",2,"12","FLIN","","",11,"","",174
"8/2/2011","gw",2,"11","FLIN","","",11,"","",174
"8/2/2011","gw",2,"30","FLIN","","",12,"","",174
"8/2/2011","gw",2,"29","FLIN","","",13,"","",174
"8/2/2011","gw",2,"10","FLIN","","",13,"","",174
"8/2/2011","gw",2,"9","FLIN","","",13,"","",174
"8/2/2011","gw",2,"30","FLIN","","",14,"","",174
"8/2/2011","gw",2,"31","FLIN","","",15,"","",174
"7/26/2011","gw",1,"1.2","FLIN","0.7","",NA,"","CHOD",174
"7/26/2011","gw",1,"49.3","FLIN","","",NA,"","",174
"7/26/2011","gw",1,"48.5","FLIN","","",NA,"","",174
"7/26/2011","gw",1,"47.8","FLIN","","",NA,"","",174
"7/26/2011","gw",1,"47.8","FLIN","","",NA,"","",174
"7/26/2011","gw",1,"44.3","FLIN","","",NA,"","",174
"7/26/2011","gw",1,"43.1","FLIN","","",NA,"","",174
"7/26/2011","gw",1,"42.9","FLIN","0.3","",NA,"","",174
"7/26/2011","gw",1,"30","FLIN","","",NA,"","",174
"7/26/2011","gw",1,"29.2","FLIN","","",NA,"","",174
"7/26/2011","gw",1,"28.5","FLIN","","",NA,"","",174
"7/26/2011","gw",1,"27","FLIN","","",NA,"","",174
"7/26/2011","gw",1,"24.9","FLIN","","",NA,"","",174
"7/26/2011","gw",1,"24.7","FLIN","","",NA,"","",174
"7/26/2011","gw",1,"23","FLIN","","",NA,"","",174
"7/26/2011","gw",1,"20.8","FLIN","","",NA,"","",174
"7/26/2011","gw",1,"11.6","FLIN","","",NA,"","",174
"7/26/2011","gw",1,"10.3","FLIN","","",NA,"","",174
"7/26/2011","gw",1,"8","FLIN","","",NA,"","",174
"7/26/2011","gw",1,"7.2","FLIN","0.3","",NA,"","",174
"7/26/2011","gw",1,"6.3","FLIN","","",NA,"","",174
"7/26/2011","gw",1,"5.9","FLIN","0.9","",NA,"","",174
"7/26/2011","gw",1,"4.4","FLIN","","",NA,"","",174
"7/26/2011","gw",1,"3.5","FLIN","0.6","",NA,"","",174
"7/26/2011","gw",1,"2.9","FLIN","","",NA,"","",174
"7/26/2011","gw",1,"0.5","FLIN","0.3","",NA,"","",174
"8/2/2011","gw",2,"40.8","FLIN","","",NA,"","",174
"8/2/2011","gw",2,"37.5","FLIN","","",NA,"","",174
"8/2/2011","gw",2,"36.6","FLIN","","",NA,"","",174
"8/2/2011","gw",2,"35.5","FLIN","","",NA,"","",174
"8/2/2011","gw",2,"34.6","FLIN","","",NA,"","",174
"8/2/2011","gw",2,"34","FLIN","","",NA,"","",174
"8/2/2011","gw",2,"31","FLIN","","",NA,"","",174
"8/2/2011","gw",2,"28","FLIN","","",NA,"","",174
"8/2/2011","gw",2,"23","FLIN","","",NA,"","",174
"8/2/2011","gw",2,"17.5","FLIN","","",NA,"","",174
"8/2/2011","gw",2,"16","FLIN","","",NA,"","",174
"8/2/2011","gw",2,"15.3","FLIN","","",NA,"","",174
"8/2/2011","gw",2,"15.5","FLIN","","",NA,"","",174
"8/2/2011","gw",2,"14.8","FLIN","","",NA,"","",174
"8/2/2011","gw",2,"14","FLIN","0.3","",NA,"","",174
"8/2/2011","gw",2,"13","FLIN","","",NA,"","",174
"8/2/2011","gw",2,"12.3","FLIN","","",NA,"","",174
"8/2/2011","gw",2,"8.5","FLIN","0.6","",NA,"","",174
"8/2/2011","gw",2,"8.1","FLIN","","",NA,"","",174
"8/2/2011","gw",2,"6.7","FLIN","","",NA,"","",174
"8/2/2011","gw",2,"6","FLIN","","",NA,"","",174
"8/2/2011","gw",2,"1.1","FLIN","0.4","",NA,"","",174
"8/2/2011","gw",2,"0.8","FLIN","0.3","",NA,"","",174
"8/25/2011","nblas",1,"27.3","FLIN","","",1,"","",86
"8/25/2011","nblas",1,"21.6","FLIN","","",1,"","",86
"8/25/2011","nblas",1,"9.1","FLIN","","",1,"","",86
"8/25/2011","nblas",1,"9.1","FLIN","","",1,"","",86
"8/25/2011","nblas",1,"8.4","FLIN","","",1,"","",86
"8/25/2011","nblas",1,"4.8","FLIN","","",1,"","",86
"8/25/2011","nblas",2,"49.7","FLIN","","",1,"","",86
"8/25/2011","nblas",2,"46.8","FLIN","","",1,"","",86
"8/25/2011","nblas",2,"26","FLIN","","",1,"","",86
"8/25/2011","nblas",2,"9","FLIN","","",1,"","",86
"8/25/2011","nblas",2,"8.5","FLIN","","",1,"","",86
"8/25/2011","nblas",2,"3.5","FLIN","","",1,"","",86
"8/25/2011","nblas",1,"7","FLIN","","",2,"","",86
"8/25/2011","nblas",2,"46","FLIN","","",2,"","",86
"8/25/2011","nblas",2,"41.8","FLIN","","",2,"","",86
"8/25/2011","nblas",2,"40","FLIN","","",2,"","",86
"8/25/2011","nblas",2,"27.1","FLIN","","",2,"","",86
"8/25/2011","nblas",2,"27","FLIN","","",2,"","",86
"8/25/2011","nblas",2,"18.7","FLIN","","",2,"","",86
"8/25/2011","nblas",2,"6","FLIN","","",2,"","",86
"8/25/2011","nblas",2,"5","FLIN","","",2,"","",86
"8/25/2011","nblas",2,"2","FLIN","","",2,"","",86
"8/25/2011","nblas",2,"1","FLIN","","",2,"","",86
"8/25/2011","nblas",2,"0","FLIN","","",2,"","",86
"8/25/2011","nblas",1,"8.3","FLIN","","",3,"","",86
"8/25/2011","nblas",1,"7.7","FLIN","","",3,"","",86
"8/25/2011","nblas",1,"6","FLIN","","",3,"","",86
"8/25/2011","nblas",1,"6","FLIN","","",3,"","",86
"8/25/2011","nblas",2,"46.5","FLIN","","",3,"","",86
"8/25/2011","nblas",2,"41","FLIN","","",3,"","",86
"8/25/2011","nblas",2,"18.5","FLIN","","",3,"","",86
"8/25/2011","nblas",2,"8","FLIN","","",3,"","",86
"8/25/2011","nblas",2,"7","FLIN","","",3,"","",86
"8/25/2011","nblas",2,"7","FLIN","","",3,"","",86
"8/25/2011","nblas",2,"6","FLIN","","",3,"","",86
"8/25/2011","nblas",2,"3","FLIN","","",3,"","",86
"8/25/2011","nblas",2,"2","FLIN","","",3,"","",86
"8/25/2011","nblas",2,"1","FLIN","","",3,"","",86
"8/25/2011","nblas",1,"5","FLIN","","",4,"","",86
"8/25/2011","nblas",2,"43","FLIN","","",4,"","",86
"8/25/2011","nblas",2,"42","FLIN","","",4,"","",86
"8/25/2011","nblas",2,"46","FLIN","","",5,"","",86
"8/25/2011","nblas",2,"45","FLIN","","",5,"","",86
"8/25/2011","nblas",2,"44","FLIN","","",5,"","",86
"8/25/2011","nblas",2,"45","FLIN","","",6,"","",86
"8/25/2011","nblas",2,"44","FLIN","","",6,"","",86
"8/25/2011","nblas",2,"43","FLIN","","",10,"","",86
"8/25/2011","nblas",1,"26.2","FLIN","0.2","",NA,"","",86
"8/25/2011","nblas",1,"25.5","FLIN","0.2","",NA,"","",86
"8/25/2011","nblas",1,"17.6","FLIN","0.4","",NA,"","",86
"8/25/2011","nblas",1,"15","FLIN","","",NA,"","",86
"8/25/2011","nblas",1,"9.5","FLIN","0.4","",NA,"","",86
"8/25/2011","nblas",1,"4.5","FLIN","0.5","",NA,"","",86
"8/25/2011","nblas",1,"4","FLIN","0.4","",NA,"","",86
"8/25/2011","nblas",2,"47.5","FLIN","0.4","",NA,"","",86
"8/25/2011","nblas",2,"46.2","FLIN","0.4","",NA,"","",86
"8/25/2011","nblas",2,"45.3","FLIN","0.3","",NA,"","",86
"8/25/2011","nblas",2,"45.3","FLIN","0.4","",NA,"","",86
"8/25/2011","nblas",2,"45","FLIN","0.4","",NA,"","",86
"8/25/2011","nblas",2,"44.5","FLIN","0.2","",NA,"","",86
"8/25/2011","nblas",2,"44.1","FLIN","0.3","",NA,"","",86
"8/25/2011","nblas",2,"43","FLIN","0.4","",NA,"","",86
"8/25/2011","nblas",2,"41.6","FLIN","0.2","",NA,"","",86
"8/25/2011","nblas",2,"41.2","FLIN","0.4","",NA,"","",86
"8/25/2011","nblas",2,"41","FLIN","0.4","",NA,"","",86
"8/25/2011","nblas",2,"40.8","FLIN","0.4","",NA,"","",86
"8/25/2011","nblas",2,"25.6","FLIN","0.2","",NA,"","",86
"8/25/2011","nblas",2,"25.6","FLIN","0.2","",NA,"","",86
"8/25/2011","nblas",2,"21.5","FLIN","0.4","",NA,"","",86
"8/25/2011","nblas",2,"18.9","FLIN","0.4","",NA,"","",86
"8/25/2011","nblas",2,"17.4","FLIN","0.4","",NA,"","",86
"8/25/2011","nblas",2,"17.2","FLIN","0.3","",NA,"","",86
"8/25/2011","nblas",2,"17.1","FLIN","0.4","",NA,"","",86
"8/25/2011","nblas",2,"16.8","FLIN","0.4","",NA,"","",86
"8/25/2011","nblas",2,"16.1","FLIN","0.4","",NA,"","",86
"8/25/2011","nblas",2,"15.9","FLIN","0.2","",NA,"YES","",86
"8/25/2011","nblas",2,"15.6","FLIN","0.2","",NA,"YES","",86
"8/25/2011","nblas",2,"7.7","FLIN","0.4","",NA,"","",86
"8/25/2011","nblas",2,"7","FLIN","0","",NA,"","",86
"8/25/2011","nblas",2,"6.2","FLIN","0.7","",NA,"","",86
"8/25/2011","nblas",2,"5.7","FLIN","0.6","",NA,"","",86
"8/25/2011","nblas",2,"5.3","FLIN","0.5","",NA,"","",86
"8/25/2011","nblas",2,"4.7","FLIN","0.4","",NA,"","",86
"8/25/2011","nblas",2,"4.5","FLIN","0.4","",NA,"","",86
"8/25/2011","nblas",2,"3","FLIN","0.5","",NA,"","",86
"8/25/2011","nblas",2,"2.2","FLIN","0.3","",NA,"","",86
"11/3/2011","nw field",1,"49.4","FLIN","","",2,"","",2
"11/3/2011","nw field",1,"42.8","FLIN","","",NA,"","",2
"11-Jul","racetrack",1,"50","FLIN","","",1,"","",141
"11-Jul","racetrack",1,"43.2","FLIN","","",1,"","",141
"11-Jul","racetrack",1,"23.5","FLIN","","",1,"","",141
"11-Jul","racetrack",1,"9","FLIN","","",1,"","",141
"11-Jul","racetrack",1,"4.2","FLIN","","",1,"","",141
"11-Jul","racetrack",2,"23","FLIN","","",1,"","",141
"11-Jul","racetrack",2,"43.9","FLIN","","",1,"","",141
"11-Jul","racetrack",2,"43.6","FLIN","","",1,"","",141
"11-Jul","racetrack",2,"41.8","FLIN","","",1,"","",141
"11-Jul","racetrack",2,"30","FLIN","","",1,"","",141
"11-Jul","racetrack",2,"21.5","FLIN","","",1,"","",141
"11-Jul","racetrack",2,"20.8","FLIN","","",1,"","",141
"11-Jul","racetrack",2,"18.6","FLIN","","",1,"","",141
"11-Jul","racetrack",2,"18.6","FLIN","","",1,"","",141
"11-Jul","racetrack",1,"49.8","FLIN","","",2,"","",141
"11-Jul","racetrack",1,"47","FLIN","","",2,"","",141
"11-Jul","racetrack",1,"46","FLIN","","",2,"","",141
"11-Jul","racetrack",1,"39.4","FLIN","","",2,"","",141
"11-Jul","racetrack",1,"39","FLIN","","",2,"","",141
"11-Jul","racetrack",1,"37.6","FLIN","","",2,"","",141
"11-Jul","racetrack",1,"17","FLIN","","",2,"","",141
"11-Jul","racetrack",1,"16.1","FLIN","","",2,"","",141
"11-Jul","racetrack",1,"10","FLIN","","",2,"","",141
"11-Jul","racetrack",1,"8.2","FLIN","","",2,"","",141
"11-Jul","racetrack",2,"43","FLIN","","",2,"","",141
"11-Jul","racetrack",2,"42","FLIN","","",2,"","",141
"11-Jul","racetrack",2,"18.3","FLIN","","",2,"","",141
"11-Jul","racetrack",1,"48","FLIN","","",3,"","",141
"11-Jul","racetrack",1,"46","FLIN","","",3,"","",141
"11-Jul","racetrack",1,"42","FLIN","","",3,"","",141
"11-Jul","racetrack",1,"41","FLIN","","",3,"","",141
"11-Jul","racetrack",1,"38","FLIN","","",3,"","",141
"11-Jul","racetrack",1,"24","FLIN","","",3,"","",141
"11-Jul","racetrack",1,"22.5","FLIN","","",3,"","",141
"11-Jul","racetrack",1,"22","FLIN","","",3,"","",141
"11-Jul","racetrack",1,"18","FLIN","","",3,"","",141
"11-Jul","racetrack",1,"14","FLIN","","",3,"","",141
"11-Jul","racetrack",1,"14","FLIN","","",3,"","",141
"11-Jul","racetrack",1,"13","FLIN","","",3,"","",141
"11-Jul","racetrack",1,"45","FLIN","","",3,"","",141
"11-Jul","racetrack",2,"1.8","FLIN","","",3,"","",141
"11-Jul","racetrack",1,"49","FLIN","","",4,"","",141
"11-Jul","racetrack",1,"13","FLIN","","",4,"","",141
"11-Jul","racetrack",1,"37","FLIN","","",5,"","",141
"11-Jul","racetrack",1,"35","FLIN","","",5,"","",141
"11-Jul","racetrack",1,"30","FLIN","","",5,"","",141
"11-Jul","racetrack",1,"29","FLIN","","",5,"","",141
"11-Jul","racetrack",1,"19","FLIN","","",5,"","",141
"11-Jul","racetrack",1,"14.8","FLIN","","",5,"","",141
"11-Jul","racetrack",1,"12","FLIN","","",5,"","",141
"11-Jul","racetrack",1,"12","FLIN","","",5,"","",141
"11-Jul","racetrack",1,"11","FLIN","","",5,"","",141
"11-Jul","racetrack",1,"36","FLIN","","",6,"","",141
"11-Jul","racetrack",1,"36","FLIN","","",6,"","",141
"11-Jul","racetrack",1,"18","FLIN","","",6,"","",141
"11-Jul","racetrack",1,"43.5","FLIN","","",7,"","",141
"11-Jul","racetrack",1,"33","FLIN","","",7,"","",141
"11-Jul","racetrack",1,"42.5","FLIN","","",8,"","",141
"11-Jul","racetrack",1,"34","FLIN","","",8,"","",141
"11-Jul","racetrack",1,"31","FLIN","","",8,"","",141
"11-Jul","racetrack",1,"30","FLIN","","",8,"","",141
"11-Jul","racetrack",1,"23.5","FLIN","","",8,"","",141
"11-Jul","racetrack",1,"22.5","FLIN","","",8,"","",141
"11-Jul","racetrack",1,"35","FLIN","","",9,"","",141
"11-Jul","racetrack",1,"22","FLIN","","",9,"","",141
"11-Jul","racetrack",1,"21","FLIN","","",9,"","",141
"11-Jul","racetrack",1,"34","FLIN","","",10,"","",141
"11-Jul","racetrack",1,"29","FLIN","","",13,"","",141
"11-Jul","racetrack",1,"28","FLIN","","",13,"","",141
"11-Jul","racetrack",1,"27","FLIN","","",13,"","",141
"11-Jul","racetrack",1,"21","FLIN","","",13,"","",141
"11-Jul","racetrack",1,"20","FLIN","","",13,"","",141
"11-Jul","racetrack",1,"28","FLIN","","",14,"","",141
"11-Jul","racetrack",1,"33","FLIN","","",16,"","",141
"11-Jul","racetrack",1,"26","FLIN","","",16,"","",141
"11-Jul","racetrack",1,"32","FLIN","","",17,"","",141
"11-Jul","racetrack",1,"27","FLIN","","",17,"","",141
"11-Jul","racetrack",1,"31","FLIN","","",18,"","",141
"11-Jul","racetrack",1,"32","FLIN","","",19,"","",141
"11-Jul","racetrack",1,"26","FLIN","","",21,"","",141
"11-Jul","racetrack",1,"25","FLIN","","",21,"","",141
"11-Jul","racetrack",1,"50","FLIN","","",NA,"","",141
"11-Jul","racetrack",1,"46.1","FLIN","0.2","",NA,"","",141
"11-Jul","racetrack",1,"45.3","FLIN","0.3","",NA,"","",141
"11-Jul","racetrack",1,"45.3","FLIN","","",NA,"","",141
"11-Jul","racetrack",1,"45.1","FLIN","","",NA,"","",141
"11-Jul","racetrack",1,"44.6","FLIN","0.3","",NA,"","",141
"11-Jul","racetrack",1,"44.1","FLIN","0.3","",NA,"","",141
"11-Jul","racetrack",1,"44.1","FLIN","0.4","",NA,"","",141
"11-Jul","racetrack",1,"43.7","FLIN","0.4","",NA,"","",141
"11-Jul","racetrack",1,"43.4","FLIN","0.3","",NA,"","",141
"11-Jul","racetrack",1,"42.1","FLIN","0.3","",NA,"","",141
"11-Jul","racetrack",1,"41.4","FLIN","0.4","",NA,"","",141
"11-Jul","racetrack",1,"40.5","FLIN","0.3","",NA,"","",141
"11-Jul","racetrack",1,"39.4","FLIN","","",NA,"","",141
"11-Jul","racetrack",1,"38.6","FLIN","0.3","",NA,"","",141
"11-Jul","racetrack",1,"37.2","FLIN","0.3","",NA,"","",141
"11-Jul","racetrack",1,"37","FLIN","0.2","",NA,"","",141
"11-Jul","racetrack",1,"36.3","FLIN","0.3","",NA,"","",141
"11-Jul","racetrack",1,"36","FLIN","0.2","",NA,"","",141
"11-Jul","racetrack",1,"36","FLIN","0.3","",NA,"","",141
"11-Jul","racetrack",1,"33.8","FLIN","0.2","",NA,"","",141
"11-Jul","racetrack",1,"32.6","FLIN","0.3","",NA,"","",141
"11-Jul","racetrack",1,"28.5","FLIN","0.3","",NA,"","",141
"11-Jul","racetrack",1,"28","FLIN","","",NA,"","",141
"11-Jul","racetrack",1,"27","FLIN","0.3","",NA,"","",141
"11-Jul","racetrack",1,"25.7","FLIN","0.4","",NA,"","",141
"11-Jul","racetrack",1,"25.7","FLIN","0.3","",NA,"","",141
"11-Jul","racetrack",1,"25.1","FLIN","0.4","",NA,"","",141
"11-Jul","racetrack",1,"24.9","FLIN","0.2","",NA,"","",141
"11-Jul","racetrack",1,"24.8","FLIN","0.3","",NA,"","",141
"11-Jul","racetrack",1,"24.3","FLIN","0.3","",NA,"","",141
"11-Jul","racetrack",1,"23.8","FLIN","0.3","",NA,"","",141
"11-Jul","racetrack",1,"23.2","FLIN","0.4","",NA,"","",141
"11-Jul","racetrack",1,"22.1","FLIN","0.6","",NA,"","",141
"11-Jul","racetrack",1,"21.1","FLIN","0.4","",NA,"","",141
"11-Jul","racetrack",1,"20.5","FLIN","0.4","",NA,"","",141
"11-Jul","racetrack",1,"20","FLIN","0.6","",NA,"","",141
"11-Jul","racetrack",1,"19.7","FLIN","0.3","",NA,"","",141
"11-Jul","racetrack",1,"17.2","FLIN","0.2","",NA,"","",141
"11-Jul","racetrack",1,"16.9","FLIN","0.2","",NA,"","",141
"11-Jul","racetrack",1,"16.5","FLIN","0.2","",NA,"","",141
"11-Jul","racetrack",1,"16.5","FLIN","0.2","",NA,"","",141
"11-Jul","racetrack",1,"16.5","FLIN","0.2","",NA,"","",141
"11-Jul","racetrack",1,"15.8","FLIN","0.2","",NA,"","",141
"11-Jul","racetrack",1,"15.5","FLIN","0.3","",NA,"","",141
"11-Jul","racetrack",1,"14.5","FLIN","","",NA,"","",141
"11-Jul","racetrack",1,"14.2","FLIN","0.2","",NA,"","",141
"11-Jul","racetrack",1,"13.5","FLIN","","",NA,"","",141
"11-Jul","racetrack",1,"11.6","FLIN","0.2","",NA,"","",141
"11-Jul","racetrack",1,"11.3","FLIN","0.2","",NA,"","",141
"11-Jul","racetrack",1,"10.3","FLIN","0.4","",NA,"","",141
"11-Jul","racetrack",1,"9.8","FLIN","0.2","",NA,"","",141
"11-Jul","racetrack",2,"41","FLIN","0.3","",NA,"","",141
"11-Jul","racetrack",2,"40.6","FLIN","0.3","",NA,"","",141
"11-Jul","racetrack",2,"40.3","FLIN","0.2","",NA,"","",141
"11-Jul","racetrack",2,"20.2","FLIN","0.2","",NA,"","",141
"11-Jul","racetrack",2,"19.8","FLIN","0.2","",NA,"","",141
"11-Jul","racetrack",2,"19.2","FLIN","0.7","",NA,"","",141
"11-Jul","racetrack",2,"18.3","FLIN","0.2","",NA,"","",141
"11-Jul","racetrack",2,"0.5","FLIN","","",NA,"","",141
"11-Jul","ritd gate",1,"37.1","FLIN","","",1,"","",6
"11-Jul","ritd gate",1,"7","FLIN","","",1,"","",6
"7/19/2011","ritd gate",2,"43.8","FLIN","","",1,"","",6
"11-Jul","ritd gate",1,"35.1","FLIN","","",NA,"","",6
"11-Jul","ritd gate",1,"31.8","FLIN","","",NA,"","",6
"7/19/2011","ritd gate",2,"46","FLIN","","",NA,"","",6
"11-Jul","ritd grid",1,"5","FLIN","","",1,"","",4
"11-Jul","ritd grid",2,"9.1","FLIN","","",1,"","",4
"11-Jul","ritd grid",2,"21.7","FLIN","","",2,"YES","",4
"9/8/2011","sblas",2,"33.1","FLIN","0.3","",NA,"YES","",1
"7/19/2011","switchbacks",1,"44.6","FLIN","","",1,"","",28
"7/19/2011","switchbacks",1,"37.7","FLIN","","",1,"","",28
"7/19/2011","switchbacks",2,"25.4","FLIN","","",1,"","",28
"7/19/2011","switchbacks",2,"24.5","FLIN","","",1,"","",28
"7/19/2011","switchbacks",2,"24","FLIN","","",1,"","",28
"7/19/2011","switchbacks",2,"23.5","FLIN","","",1,"","",28
"7/19/2011","switchbacks",2,"19.3","FLIN","","",1,"","",28
"7/19/2011","switchbacks",1,"46.8","FLIN","","",2,"","",28
"7/19/2011","switchbacks",2,"27.9","FLIN","","",2,"","",28
"7/19/2011","switchbacks",2,"23.2","FLIN","","",2,"","",28
"7/19/2011","switchbacks",2,"23","FLIN","","",2,"","",28
"7/19/2011","switchbacks",2,"20.4","FLIN","","",2,"","",28
"7/19/2011","switchbacks",2,"31","FLIN","","",3,"","",28
"7/19/2011","switchbacks",2,"22","FLIN","","",3,"","",28
"7/19/2011","switchbacks",1,"39.7","FLIN","0.2","",NA,"","",28
"7/19/2011","switchbacks",1,"35.3","FLIN","","",NA,"","",28
"7/19/2011","switchbacks",2,"30","FLIN","","",NA,"","",28
"7/19/2011","switchbacks",2,"29","FLIN","","",NA,"","",28
"7/19/2011","switchbacks",2,"10.4","FLIN","0.3","",NA,"","",28
"9/1/2011","tangison",1,"47.4","FLIN","","",1,"","",724
"9/1/2011","tangison",1,"46.2","FLIN","","",1,"","",724
"9/1/2011","tangison",1,"45","FLIN","","",1,"","",724
"9/1/2011","tangison",1,"38.7","FLIN","","",1,"","",724
"9/1/2011","tangison",1,"37.4","FLIN","","",1,"","",724
"9/1/2011","tangison",1,"34","FLIN","","",1,"","",724
"9/1/2011","tangison",1,"29.9","FLIN","","",1,"","",724
"9/1/2011","tangison",1,"29.4","FLIN","","",1,"","",724
"9/1/2011","tangison",1,"25.3","FLIN","","",1,"","",724
"9/1/2011","tangison",1,"24.9","FLIN","","",1,"","",724
"9/1/2011","tangison",1,"24.1","FLIN","","",1,"","",724
"9/1/2011","tangison",1,"23.6","FLIN","","",1,"","",724
"9/1/2011","tangison",1,"18.8","FLIN","","",1,"","",724
"9/1/2011","tangison",2,"41.9","FLIN","","",1,"","",724
"9/1/2011","tangison",2,"34.8","FLIN","","",1,"","",724
"9/1/2011","tangison",2,"22.5","FLIN","","",1,"","",724
"9/1/2011","tangison",2,"1.4","FLIN","","",1,"","",724
"9/1/2011","tangison",1,"45.8","FLIN","","",2,"","",724
"9/1/2011","tangison",1,"40","FLIN","","",2,"","",724
"9/1/2011","tangison",1,"39","FLIN","","",2,"","",724
"9/1/2011","tangison",1,"22.5","FLIN","","",2,"","",724
"9/1/2011","tangison",1,"15","FLIN","","",2,"","",724
"9/1/2011","tangison",1,"14","FLIN","","",2,"","",724
"9/1/2011","tangison",1,"14","FLIN","","",2,"","",724
"9/1/2011","tangison",1,"13","FLIN","","",2,"","",724
"9/1/2011","tangison",1,"4","FLIN","","",2,"","",724
"9/1/2011","tangison",1,"3","FLIN","","",2,"","",724
"9/1/2011","tangison",1,"3","FLIN","","",2,"","",724
"9/1/2011","tangison",1,"2","FLIN","","",2,"","",724
"9/1/2011","tangison",2,"26","FLIN","","",2,"","",724
"9/1/2011","tangison",2,"23","FLIN","","",2,"","",724
"9/1/2011","tangison",2,"19","FLIN","","",2,"","",724
"9/1/2011","tangison",2,"19","FLIN","","",2,"","",724
"9/1/2011","tangison",2,"18","FLIN","","",2,"","",724
"9/1/2011","tangison",2,"14","FLIN","","",2,"","",724
"9/1/2011","tangison",2,"9","FLIN","","",2,"","",724
"9/1/2011","tangison",2,"8","FLIN","","",2,"","",724
"9/1/2011","tangison",1,"36","FLIN","","",3,"","",724
"9/1/2011","tangison",1,"35","FLIN","","",3,"","",724
"9/1/2011","tangison",1,"27","FLIN","","",3,"","",724
"9/1/2011","tangison",1,"10","FLIN","","",3,"","",724
